date	TICKER	PRC	VOL	RET	TextBlobTitle	TextBlobBody	PRC1	VOL1	RET1	TextBlobTitle1	TextBlobBody1	PRC2	VOL2	RET2	TextBlobTitle2	TextBlobBody2	PRC3	VOL3	RET3	TextBlobTitle3	TextBlobBody3	PRC4	VOL4	RET4	TextBlobTitle4	TextBlobBody4	PRC5	VOL5	RET5	TextBlobTitle5	TextBlobBody5	PRC6	VOL6	RET6	TextBlobTitle6	TextBlobBody6
2020-01-27	MSFT	162.28	32041875	-0.016723	-0.05111111111111111	-0.009646345850982938	165.03999	24874100.0	-0.010077	-0.021111111111111112	0.021021627716182933	166.72	19641745.0	0.006156	-0.04333333333333333	0.026193441715211423	165.7	24078931.0	-0.004805	0.022727272727272717	0.09945436507936505	166.5	29508859.0	-0.003591	0.00333333333333332	0.02724055405226376	167.10001	34329131.0	0.005597	0.06520675505050504	0.050387654658390874	166.17	23832244.0	0.018323	-0.0092	0.03758902501091704
2020-01-28	MSFT	165.46001	24869337	0.019596	0.07666666666666663	0.08163255669540763	162.28	32041875.0	-0.016723	-0.05111111111111111	-0.009646345850982938	165.03999	24874100.0	-0.010077	-0.021111111111111112	0.021021627716182933	166.72	19641745.0	0.006156	-0.04333333333333333	0.026193441715211423	165.7	24078931.0	-0.004805	0.022727272727272717	0.09945436507936505	166.5	29508859.0	-0.003591	0.00333333333333332	0.02724055405226376	167.10001	34329131.0	0.005597	0.06520675505050504	0.050387654658390874
2020-01-29	MSFT	168.03999	35087464	0.015593	0.09640712682379349	0.0391526673272345	165.46001	24869337.0	0.019596	0.07666666666666663	0.08163255669540763	162.28	32041875.0	-0.016723	-0.05111111111111111	-0.009646345850982938	165.03999	24874100.0	-0.010077	-0.021111111111111112	0.021021627716182933	166.72	19641745.0	0.006156	-0.04333333333333333	0.026193441715211423	165.7	24078931.0	-0.004805	0.022727272727272717	0.09945436507936505	166.5	29508859.0	-0.003591	0.00333333333333332	0.02724055405226376
2020-01-30	MSFT	172.78	51495353	0.028208	0.04657142857142856	0.02526520080602729	168.03999	35087464.0	0.015593	0.09640712682379349	0.0391526673272345	165.46001	24869337.0	0.019596	0.07666666666666663	0.08163255669540763	162.28	32041875.0	-0.016723	-0.05111111111111111	-0.009646345850982938	165.03999	24874100.0	-0.010077	-0.021111111111111112	0.021021627716182933	166.72	19641745.0	0.006156	-0.04333333333333333	0.026193441715211423	165.7	24078931.0	-0.004805	0.022727272727272717	0.09945436507936505
2020-01-31	MSFT	170.23	36101415	-0.014759	0.06818181818181818	0.03275624363067801	172.78	51495353.0	0.028208	0.04657142857142856	0.02526520080602729	168.03999	35087464.0	0.015593	0.09640712682379349	0.0391526673272345	165.46001	24869337.0	0.019596	0.07666666666666663	0.08163255669540763	162.28	32041875.0	-0.016723	-0.05111111111111111	-0.009646345850982938	165.03999	24874100.0	-0.010077	-0.021111111111111112	0.021021627716182933	166.72	19641745.0	0.006156	-0.04333333333333333	0.026193441715211423
2020-02-03	MSFT	174.38	30077416	0.024379	0.017045454545454537	0.0008392051557482901	170.23	36101415.0	-0.014759	0.06818181818181818	0.03275624363067801	172.78	51495353.0	0.028208	0.04657142857142856	0.02526520080602729	168.03999	35087464.0	0.015593	0.09640712682379349	0.0391526673272345	165.46001	24869337.0	0.019596	0.07666666666666663	0.08163255669540763	162.28	32041875.0	-0.016723	-0.05111111111111111	-0.009646345850982938	165.03999	24874100.0	-0.010077	-0.021111111111111112	0.021021627716182933
2020-02-04	MSFT	180.12	36366707	0.032917	0.035586635586635565	0.061629391712113374	174.38	30077416.0	0.024379	0.017045454545454537	0.0008392051557482901	170.23	36101415.0	-0.014759	0.06818181818181818	0.03275624363067801	172.78	51495353.0	0.028208	0.04657142857142856	0.02526520080602729	168.03999	35087464.0	0.015593	0.09640712682379349	0.0391526673272345	165.46001	24869337.0	0.019596	0.07666666666666663	0.08163255669540763	162.28	32041875.0	-0.016723	-0.05111111111111111	-0.009646345850982938
2020-02-05	MSFT	179.89999	39122301	-0.001221	-0.07777777777777775	0.07090994370331101	180.12	36366707.0	0.032917	0.035586635586635565	0.061629391712113374	174.38	30077416.0	0.024379	0.017045454545454537	0.0008392051557482901	170.23	36101415.0	-0.014759	0.06818181818181818	0.03275624363067801	172.78	51495353.0	0.028208	0.04657142857142856	0.02526520080602729	168.03999	35087464.0	0.015593	0.09640712682379349	0.0391526673272345	165.46001	24869337.0	0.019596	0.07666666666666663	0.08163255669540763
2020-02-06	MSFT	183.63	27718679	0.020734	0.0	0.06954519596565048	179.89999	39122301.0	-0.001221	-0.07777777777777775	0.07090994370331101	180.12	36366707.0	0.032917	0.035586635586635565	0.061629391712113374	174.38	30077416.0	0.024379	0.017045454545454537	0.0008392051557482901	170.23	36101415.0	-0.014759	0.06818181818181818	0.03275624363067801	172.78	51495353.0	0.028208	0.04657142857142856	0.02526520080602729	168.03999	35087464.0	0.015593	0.09640712682379349	0.0391526673272345
2020-02-07	MSFT	183.89	33491903	0.001416	0.0	0.0	183.63	27718679.0	0.020734	0.0	0.06954519596565048	179.89999	39122301.0	-0.001221	-0.07777777777777775	0.07090994370331101	180.12	36366707.0	0.032917	0.035586635586635565	0.061629391712113374	174.38	30077416.0	0.024379	0.017045454545454537	0.0008392051557482901	170.23	36101415.0	-0.014759	0.06818181818181818	0.03275624363067801	172.78	51495353.0	0.028208	0.04657142857142856	0.02526520080602729
2020-02-10	MSFT	188.7	35823223	0.026157	0.05	0.052687899361540697	183.89	33491903.0	0.001416	0.0	0.0	183.63	27718679.0	0.020734	0.0	0.06954519596565048	179.89999	39122301.0	-0.001221	-0.07777777777777775	0.07090994370331101	180.12	36366707.0	0.032917	0.035586635586635565	0.061629391712113374	174.38	30077416.0	0.024379	0.017045454545454537	0.0008392051557482901	170.23	36101415.0	-0.014759	0.06818181818181818	0.03275624363067801
2020-02-11	MSFT	184.44	53086959	-0.022575	-0.026515151515151523	0.04594324809936781	188.7	35823223.0	0.026157	0.05	0.052687899361540697	183.89	33491903.0	0.001416	0.0	0.0	183.63	27718679.0	0.020734	0.0	0.06954519596565048	179.89999	39122301.0	-0.001221	-0.07777777777777775	0.07090994370331101	180.12	36366707.0	0.032917	0.035586635586635565	0.061629391712113374	174.38	30077416.0	0.024379	0.017045454545454537	0.0008392051557482901
2020-02-12	MSFT	184.71001	47026738	0.001464	0.07272727272727271	0.0633400610718919	184.44	53086959.0	-0.022575	-0.026515151515151523	0.04594324809936781	188.7	35823223.0	0.026157	0.05	0.052687899361540697	183.89	33491903.0	0.001416	0.0	0.0	183.63	27718679.0	0.020734	0.0	0.06954519596565048	179.89999	39122301.0	-0.001221	-0.07777777777777775	0.07090994370331101	180.12	36366707.0	0.032917	0.035586635586635565	0.061629391712113374
2020-02-13	MSFT	183.71001	35263271	-0.005414	-0.0003182870370370336	0.028160907819842044	184.71001	47026738.0	0.001464	0.07272727272727271	0.0633400610718919	184.44	53086959.0	-0.022575	-0.026515151515151523	0.04594324809936781	188.7	35823223.0	0.026157	0.05	0.052687899361540697	183.89	33491903.0	0.001416	0.0	0.0	183.63	27718679.0	0.020734	0.0	0.06954519596565048	179.89999	39122301.0	-0.001221	-0.07777777777777775	0.07090994370331101
2020-02-14	MSFT	185.35001	23124599	0.008927	0.05454545454545452	0.06187662650000307	183.71001	35263271.0	-0.005414	-0.0003182870370370336	0.028160907819842044	184.71001	47026738.0	0.001464	0.07272727272727271	0.0633400610718919	184.44	53086959.0	-0.022575	-0.026515151515151523	0.04594324809936781	188.7	35823223.0	0.026157	0.05	0.052687899361540697	183.89	33491903.0	0.001416	0.0	0.0	183.63	27718679.0	0.020734	0.0	0.06954519596565048
2020-02-18	MSFT	187.23	27833158	0.010143	0.10606060606060604	0.0741132069827742	185.35001	23124599.0	0.008927	0.05454545454545452	0.06187662650000307	183.71001	35263271.0	-0.005414	-0.0003182870370370336	0.028160907819842044	184.71001	47026738.0	0.001464	0.07272727272727271	0.0633400610718919	184.44	53086959.0	-0.022575	-0.026515151515151523	0.04594324809936781	188.7	35823223.0	0.026157	0.05	0.052687899361540697	183.89	33491903.0	0.001416	0.0	0.0
2020-02-19	MSFT	187.28	29968628	0.002991	0.16111111111111112	-0.019633838383838396	187.23	27833158.0	0.010143	0.10606060606060604	0.0741132069827742	185.35001	23124599.0	0.008927	0.05454545454545452	0.06187662650000307	183.71001	35263271.0	-0.005414	-0.0003182870370370336	0.028160907819842044	184.71001	47026738.0	0.001464	0.07272727272727271	0.0633400610718919	184.44	53086959.0	-0.022575	-0.026515151515151523	0.04594324809936781	188.7	35823223.0	0.026157	0.05	0.052687899361540697
2020-02-20	MSFT	184.42	36811424	-0.015271	0.016666666666666666	0.04299204626324505	187.28	29968628.0	0.002991	0.16111111111111112	-0.019633838383838396	187.23	27833158.0	0.010143	0.10606060606060604	0.0741132069827742	185.35001	23124599.0	0.008927	0.05454545454545452	0.06187662650000307	183.71001	35263271.0	-0.005414	-0.0003182870370370336	0.028160907819842044	184.71001	47026738.0	0.001464	0.07272727272727271	0.0633400610718919	184.44	53086959.0	-0.022575	-0.026515151515151523	0.04594324809936781
2020-02-21	MSFT	178.59	48572701	-0.031613	0.0	0.0645571672195049	184.42	36811424.0	-0.015271	0.016666666666666666	0.04299204626324505	187.28	29968628.0	0.002991	0.16111111111111112	-0.019633838383838396	187.23	27833158.0	0.010143	0.10606060606060604	0.0741132069827742	185.35001	23124599.0	0.008927	0.05454545454545452	0.06187662650000307	183.71001	35263271.0	-0.005414	-0.0003182870370370336	0.028160907819842044	184.71001	47026738.0	0.001464	0.07272727272727271	0.0633400610718919
2020-02-24	MSFT	170.89	68142304	-0.043116	0.20890151515151514	0.0433803338856062	178.59	48572701.0	-0.031613	0.0	0.0645571672195049	184.42	36811424.0	-0.015271	0.016666666666666666	0.04299204626324505	187.28	29968628.0	0.002991	0.16111111111111112	-0.019633838383838396	187.23	27833158.0	0.010143	0.10606060606060604	0.0741132069827742	185.35001	23124599.0	0.008927	0.05454545454545452	0.06187662650000307	183.71001	35263271.0	-0.005414	-0.0003182870370370336	0.028160907819842044
2020-02-25	MSFT	168.07001	68012224	-0.016502	0.09363636363636363	0.02554056604403825	170.89	68142304.0	-0.043116	0.20890151515151514	0.0433803338856062	178.59	48572701.0	-0.031613	0.0	0.0645571672195049	184.42	36811424.0	-0.015271	0.016666666666666666	0.04299204626324505	187.28	29968628.0	0.002991	0.16111111111111112	-0.019633838383838396	187.23	27833158.0	0.010143	0.10606060606060604	0.0741132069827742	185.35001	23124599.0	0.008927	0.05454545454545452	0.06187662650000307
2020-02-26	MSFT	170.17	56308439	0.012495	0.03846153846153845	0.03804575653765936	168.07001	68012224.0	-0.016502	0.09363636363636363	0.02554056604403825	170.89	68142304.0	-0.043116	0.20890151515151514	0.0433803338856062	178.59	48572701.0	-0.031613	0.0	0.0645571672195049	184.42	36811424.0	-0.015271	0.016666666666666666	0.04299204626324505	187.28	29968628.0	0.002991	0.16111111111111112	-0.019633838383838396	187.23	27833158.0	0.010143	0.10606060606060604	0.0741132069827742
2020-02-27	MSFT	158.17999	93030512	-0.070459	0.0035200489745944247	0.029546403849904927	170.17	56308439.0	0.012495	0.03846153846153845	0.03804575653765936	168.07001	68012224.0	-0.016502	0.09363636363636363	0.02554056604403825	170.89	68142304.0	-0.043116	0.20890151515151514	0.0433803338856062	178.59	48572701.0	-0.031613	0.0	0.0645571672195049	184.42	36811424.0	-0.015271	0.016666666666666666	0.04299204626324505	187.28	29968628.0	0.002991	0.16111111111111112	-0.019633838383838396
2020-02-28	MSFT	162.00999	96814677	0.024213	0.024	0.05394116605001497	158.17999	93030512.0	-0.070459	0.0035200489745944247	0.029546403849904927	170.17	56308439.0	0.012495	0.03846153846153845	0.03804575653765936	168.07001	68012224.0	-0.016502	0.09363636363636363	0.02554056604403825	170.89	68142304.0	-0.043116	0.20890151515151514	0.0433803338856062	178.59	48572701.0	-0.031613	0.0	0.0645571672195049	184.42	36811424.0	-0.015271	0.016666666666666666	0.04299204626324505
2020-03-02	MSFT	172.78999	70979337	0.066539	0.25	0.012257881007881	162.00999	96814677.0	0.024213	0.024	0.05394116605001497	158.17999	93030512.0	-0.070459	0.0035200489745944247	0.029546403849904927	170.17	56308439.0	0.012495	0.03846153846153845	0.03804575653765936	168.07001	68012224.0	-0.016502	0.09363636363636363	0.02554056604403825	170.89	68142304.0	-0.043116	0.20890151515151514	0.0433803338856062	178.59	48572701.0	-0.031613	0.0	0.0645571672195049
2020-03-03	MSFT	164.50999	71458328	-0.047919	0.18733766233766236	-0.019843201131079933	172.78999	70979337.0	0.066539	0.25	0.012257881007881	162.00999	96814677.0	0.024213	0.024	0.05394116605001497	158.17999	93030512.0	-0.070459	0.0035200489745944247	0.029546403849904927	170.17	56308439.0	0.012495	0.03846153846153845	0.03804575653765936	168.07001	68012224.0	-0.016502	0.09363636363636363	0.02554056604403825	170.89	68142304.0	-0.043116	0.20890151515151514	0.0433803338856062
2020-03-04	MSFT	170.55	49735336	0.036715	0.1	0.04170110192837464	164.50999	71458328.0	-0.047919	0.18733766233766236	-0.019843201131079933	172.78999	70979337.0	0.066539	0.25	0.012257881007881	162.00999	96814677.0	0.024213	0.024	0.05394116605001497	158.17999	93030512.0	-0.070459	0.0035200489745944247	0.029546403849904927	170.17	56308439.0	0.012495	0.03846153846153845	0.03804575653765936	168.07001	68012224.0	-0.016502	0.09363636363636363	0.02554056604403825
2020-03-05	MSFT	166.27	47759594	-0.025095	0.08571428571428573	0.02934977480432024	170.55	49735336.0	0.036715	0.1	0.04170110192837464	164.50999	71458328.0	-0.047919	0.18733766233766236	-0.019843201131079933	172.78999	70979337.0	0.066539	0.25	0.012257881007881	162.00999	96814677.0	0.024213	0.024	0.05394116605001497	158.17999	93030512.0	-0.070459	0.0035200489745944247	0.029546403849904927	170.17	56308439.0	0.012495	0.03846153846153845	0.03804575653765936
2020-03-06	MSFT	161.57001	72713204	-0.028267	0.041666666666666664	0.05289275481278678	166.27	47759594.0	-0.025095	0.08571428571428573	0.02934977480432024	170.55	49735336.0	0.036715	0.1	0.04170110192837464	164.50999	71458328.0	-0.047919	0.18733766233766236	-0.019843201131079933	172.78999	70979337.0	0.066539	0.25	0.012257881007881	162.00999	96814677.0	0.024213	0.024	0.05394116605001497	158.17999	93030512.0	-0.070459	0.0035200489745944247	0.029546403849904927
2020-03-09	MSFT	150.62	70262314	-0.067773	0.2857142857142857	0.01285045577728504	161.57001	72713204.0	-0.028267	0.041666666666666664	0.05289275481278678	166.27	47759594.0	-0.025095	0.08571428571428573	0.02934977480432024	170.55	49735336.0	0.036715	0.1	0.04170110192837464	164.50999	71458328.0	-0.047919	0.18733766233766236	-0.019843201131079933	172.78999	70979337.0	0.066539	0.25	0.012257881007881	162.00999	96814677.0	0.024213	0.024	0.05394116605001497
2020-03-10	MSFT	160.92	65249786	0.068384	-0.056122448979591844	-0.006817427636242988	150.62	70262314.0	-0.067773	0.2857142857142857	0.01285045577728504	161.57001	72713204.0	-0.028267	0.041666666666666664	0.05289275481278678	166.27	47759594.0	-0.025095	0.08571428571428573	0.02934977480432024	170.55	49735336.0	0.036715	0.1	0.04170110192837464	164.50999	71458328.0	-0.047919	0.18733766233766236	-0.019843201131079933	172.78999	70979337.0	0.066539	0.25	0.012257881007881
2020-03-11	MSFT	153.63	56426518	-0.045302	0.017045454545454537	0.018420618422905	160.92	65249786.0	0.068384	-0.056122448979591844	-0.006817427636242988	150.62	70262314.0	-0.067773	0.2857142857142857	0.01285045577728504	161.57001	72713204.0	-0.028267	0.041666666666666664	0.05289275481278678	166.27	47759594.0	-0.025095	0.08571428571428573	0.02934977480432024	170.55	49735336.0	0.036715	0.1	0.04170110192837464	164.50999	71458328.0	-0.047919	0.18733766233766236	-0.019843201131079933
2020-03-12	MSFT	139.06	92960899	-0.094838	0.048484848484848485	0.001792929292929288	153.63	56426518.0	-0.045302	0.017045454545454537	0.018420618422905	160.92	65249786.0	0.068384	-0.056122448979591844	-0.006817427636242988	150.62	70262314.0	-0.067773	0.2857142857142857	0.01285045577728504	161.57001	72713204.0	-0.028267	0.041666666666666664	0.05289275481278678	166.27	47759594.0	-0.025095	0.08571428571428573	0.02934977480432024	170.55	49735336.0	0.036715	0.1	0.04170110192837464
2020-03-13	MSFT	158.83	92570163	0.142169	-0.00467712842712843	0.03570012264840501	139.06	92960899.0	-0.094838	0.048484848484848485	0.001792929292929288	153.63	56426518.0	-0.045302	0.017045454545454537	0.018420618422905	160.92	65249786.0	0.068384	-0.056122448979591844	-0.006817427636242988	150.62	70262314.0	-0.067773	0.2857142857142857	0.01285045577728504	161.57001	72713204.0	-0.028267	0.041666666666666664	0.05289275481278678	166.27	47759594.0	-0.025095	0.08571428571428573	0.02934977480432024
2020-03-16	MSFT	135.42	87972476	-0.14739	-0.004761904761904765	-0.0002688530691160075	158.83	92570163.0	0.142169	-0.00467712842712843	0.03570012264840501	139.06	92960899.0	-0.094838	0.048484848484848485	0.001792929292929288	153.63	56426518.0	-0.045302	0.017045454545454537	0.018420618422905	160.92	65249786.0	0.068384	-0.056122448979591844	-0.006817427636242988	150.62	70262314.0	-0.067773	0.2857142857142857	0.01285045577728504	161.57001	72713204.0	-0.028267	0.041666666666666664	0.05289275481278678
2020-03-17	MSFT	146.57001	80867746	0.082337	0.3333333333333333	-0.04	135.42	87972476.0	-0.14739	-0.004761904761904765	-0.0002688530691160075	158.83	92570163.0	0.142169	-0.00467712842712843	0.03570012264840501	139.06	92960899.0	-0.094838	0.048484848484848485	0.001792929292929288	153.63	56426518.0	-0.045302	0.017045454545454537	0.018420618422905	160.92	65249786.0	0.068384	-0.056122448979591844	-0.006817427636242988	150.62	70262314.0	-0.067773	0.2857142857142857	0.01285045577728504
2020-03-18	MSFT	140.39999	81351878	-0.042096	0.0	-0.027754565214063727	146.57001	80867746.0	0.082337	0.3333333333333333	-0.04	135.42	87972476.0	-0.14739	-0.004761904761904765	-0.0002688530691160075	158.83	92570163.0	0.142169	-0.00467712842712843	0.03570012264840501	139.06	92960899.0	-0.094838	0.048484848484848485	0.001792929292929288	153.63	56426518.0	-0.045302	0.017045454545454537	0.018420618422905	160.92	65249786.0	0.068384	-0.056122448979591844	-0.006817427636242988
2020-03-19	MSFT	142.71001	85728135	0.016453	0.20555555555555557	0.08375721237015095	140.39999	81351878.0	-0.042096	0.0	-0.027754565214063727	146.57001	80867746.0	0.082337	0.3333333333333333	-0.04	135.42	87972476.0	-0.14739	-0.004761904761904765	-0.0002688530691160075	158.83	92570163.0	0.142169	-0.00467712842712843	0.03570012264840501	139.06	92960899.0	-0.094838	0.048484848484848485	0.001792929292929288	153.63	56426518.0	-0.045302	0.017045454545454537	0.018420618422905
2020-03-20	MSFT	137.35001	84716514	-0.037559	0.0	-0.06944444444444443	142.71001	85728135.0	0.016453	0.20555555555555557	0.08375721237015095	140.39999	81351878.0	-0.042096	0.0	-0.027754565214063727	146.57001	80867746.0	0.082337	0.3333333333333333	-0.04	135.42	87972476.0	-0.14739	-0.004761904761904765	-0.0002688530691160075	158.83	92570163.0	0.142169	-0.00467712842712843	0.03570012264840501	139.06	92960899.0	-0.094838	0.048484848484848485	0.001792929292929288
2020-03-23	MSFT	135.98	78846991	-0.009975	0.0	-0.02370159602302455	137.35001	84716514.0	-0.037559	0.0	-0.06944444444444443	142.71001	85728135.0	0.016453	0.20555555555555557	0.08375721237015095	140.39999	81351878.0	-0.042096	0.0	-0.027754565214063727	146.57001	80867746.0	0.082337	0.3333333333333333	-0.04	135.42	87972476.0	-0.14739	-0.004761904761904765	-0.0002688530691160075	158.83	92570163.0	0.142169	-0.00467712842712843	0.03570012264840501
2020-03-24	MSFT	148.34	82440595	0.090896	0.06818181818181815	0.0	135.98	78846991.0	-0.009975	0.0	-0.02370159602302455	137.35001	84716514.0	-0.037559	0.0	-0.06944444444444443	142.71001	85728135.0	0.016453	0.20555555555555557	0.08375721237015095	140.39999	81351878.0	-0.042096	0.0	-0.027754565214063727	146.57001	80867746.0	0.082337	0.3333333333333333	-0.04	135.42	87972476.0	-0.14739	-0.004761904761904765	-0.0002688530691160075
2020-03-25	MSFT	146.92	75533960	-0.009573	0.022727272727272697	0.0861301977184709	148.34	82440595.0	0.090896	0.06818181818181815	0.0	135.98	78846991.0	-0.009975	0.0	-0.02370159602302455	137.35001	84716514.0	-0.037559	0.0	-0.06944444444444443	142.71001	85728135.0	0.016453	0.20555555555555557	0.08375721237015095	140.39999	81351878.0	-0.042096	0.0	-0.027754565214063727	146.57001	80867746.0	0.082337	0.3333333333333333	-0.04
2020-03-26	MSFT	156.11	64593741	0.062551	0.022727272727272697	-0.024242424242424232	146.92	75533960.0	-0.009573	0.022727272727272697	0.0861301977184709	148.34	82440595.0	0.090896	0.06818181818181815	0.0	135.98	78846991.0	-0.009975	0.0	-0.02370159602302455	137.35001	84716514.0	-0.037559	0.0	-0.06944444444444443	142.71001	85728135.0	0.016453	0.20555555555555557	0.08375721237015095	140.39999	81351878.0	-0.042096	0.0	-0.027754565214063727
2020-03-27	MSFT	149.7	56910295	-0.041061	0.12916666666666668	0.018752505210838526	156.11	64593741.0	0.062551	0.022727272727272697	-0.024242424242424232	146.92	75533960.0	-0.009573	0.022727272727272697	0.0861301977184709	148.34	82440595.0	0.090896	0.06818181818181815	0.0	135.98	78846991.0	-0.009975	0.0	-0.02370159602302455	137.35001	84716514.0	-0.037559	0.0	-0.06944444444444443	142.71001	85728135.0	0.016453	0.20555555555555557	0.08375721237015095
2020-03-30	MSFT	160.23	63327880	0.070341	0.04285714285714286	0.09004006883202421	149.7	56910295.0	-0.041061	0.12916666666666668	0.018752505210838526	156.11	64593741.0	0.062551	0.022727272727272697	-0.024242424242424232	146.92	75533960.0	-0.009573	0.022727272727272697	0.0861301977184709	148.34	82440595.0	0.090896	0.06818181818181815	0.0	135.98	78846991.0	-0.009975	0.0	-0.02370159602302455	137.35001	84716514.0	-0.037559	0.0	-0.06944444444444443
2020-03-31	MSFT	157.71001	77841150	-0.015727	-0.021284965034965027	-0.002103070363013563	160.23	63327880.0	0.070341	0.04285714285714286	0.09004006883202421	149.7	56910295.0	-0.041061	0.12916666666666668	0.018752505210838526	156.11	64593741.0	0.062551	0.022727272727272697	-0.024242424242424232	146.92	75533960.0	-0.009573	0.022727272727272697	0.0861301977184709	148.34	82440595.0	0.090896	0.06818181818181815	0.0	135.98	78846991.0	-0.009975	0.0	-0.02370159602302455
